exp_component_name,alignment_id,donor_id,gender,organism,sampling_region,roi,facs_population_plan,sample_type,facs_well,facs_container,rna_amplification_set,rna_amplification,percent_cdna_longer_than_400bp,amplified_quantity_ng,library_prep_set,library_prep,avg_size_bp,quantification_fmol,batch_sent_for_sequencing,tube_sent_for_sequencing,total_reads,rsem_reads_aligned_mRNA_gDNA,rsem_percent_reads_aligned_to_mrna,rsem_percent_reads_aligned_to_genome_only,rsem_percent_reads_aligned_total,percent_reads_aligned_to_exons,percent_reads_aligned_to_rrna,percent_reads_aligned_to_trna,percent_reads_aligned_to_other_ncrna,percent_reads_aligned_to_mt_exons,percent_reads_aligned_to_mt_rrna,percent_reads_aligned_to_mt_trna,percent_reads_aligned_to_mt_other_ncrna,percent_reads_aligned_intron,percent_reads_aligned_to_ecoli,percent_reads_aligned_to_synthetic_constructs,percent_reads_aligned_total,percent_unique_reads,complexity_aatt,complexity_acgt,complexity_agct,complexity_at,complexity_catg,complexity_ccgg,complexity_cg,complexity_gatc,complexity_gc,complexity_ta,cpm.0_gene_count,cpm.1_gene_count,cpm.4_gene_count,cpm.8_gene_count,cpm.16_gene_count,cpm.32_gene_count,cpm.64_gene_count
SM-D9E5M_S66_E1-50,588551959,H16.03.004,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_007_B01,F2S4_170405_007,A8S4_170418_02,A8S4_170418_02_B09,0.8,22.83794239,L8S4_170426_03,L8S4_170426_03_B09,398,174.7013535,RSC-085,SM-D9E5M,3246732,2009727,17.5,44.4,68.6,26.47800927,0,0,5.326710058,6.16E-05,0,0,0,61.83168183,0.001343505,0.001711875,94.92816161,82.67346982,1.039718697,0.91945048,1.218143149,0.843144392,1.232901613,1.084703411,0.259326482,1.041347154,0.969736123,0.714224078,9592,8632,7877,7305,6419,5048,3201
LS-15092_S79_E1-50,522928040,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_040_G01,F2S4_160421_040,A8S4_160504_01,A8S4_160504_01_G10,0.81,24.28091743,L8S4_160510_04,L8S4_160510_04_G10,408,165.2040562,RSC-022,LS-15092,2296341,1380101,22.4,37.7,69.7,36.30597546,0,0,9.028972613,0.136042513,0.042545946,0.000479023,0,51.61811769,0.00542254,0.000540425,93.81054469,82.14084929,1.042128381,0.931395955,1.211179097,0.852362279,1.202911995,1.062080576,0.279936029,1.039374977,0.976768719,0.750727343,11232,9005,8091,7403,6339,4832,3041
SM-D9D89_S82_E1-50,581890764,H16.24.010,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170315_101_B01,F1S4_170315_101,A8S4_170317_05,A8S4_170317_05_B11,0.56,8.712537415,L8S4_170327_01,L8S4_170327_01_B11,363,83.09891682,RSC-078,SM-D9D89,2600524,1295061,12.6,37.2,59.8,24.5204428,0,0,8.562389734,0.11632271,0.083175545,0,0,51.66835607,0.004687517,0.010534415,83.79818837,66.87254184,1.085157072,0.930820708,1.201169207,0.811730242,1.161393385,1.053588251,0.398785025,1.027313913,1.038255174,0.725299674,10381,6634,5624,5122,4520,3754,2741
LS-15303_S57_E1-50,523920408,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_072_A01,F2S4_160421_072,A8S4_160512_02,A8S4_160512_02_A08,0.807,30.30324451,L8S4_160520_02,L8S4_160520_02_A08,478,190.2537278,RSC-024,LS-15303,2851218,1667962,22.6,35.9,67.6,34.90434614,0,0,7.958984546,0.127489375,0.028724566,0.000420873,0,53.97819458,0.002248162,0.003349095,95.70639635,80.56407823,1.046031696,0.928617776,1.19831854,0.85956327,1.21692968,1.07416332,0.26303766,1.035664217,0.976459968,0.744659906,10030,9321,8276,7428,6263,4808,3104
SM-D9CZI_S15_E1-50,572439272,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161207_139_G01,F1S4_161207_139,A8S4_170203_01,A8S4_170203_01_G02,0.787,24.81976449,L8S4_170209_03,L8S4_170209_03_G02,422,169.6027594,RSC-068,SM-D9CZI,3095784,1814130,14.1,44.5,66.7,24.71577474,0,0,7.159737243,0.022029961,0.015181938,9.69E-05,0,61.21696475,0.001246211,0.001496228,93.51950911,81.71400201,1.062056437,0.930020702,1.198858086,0.84744126,1.201566682,1.070265931,0.281186652,1.030273029,0.994161748,0.746035097,10093,9335,8228,7436,6175,4496,2763
SM-D9E5Z_S72_E1-50,591439123,H16.06.009,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170419_031_H01,F1S4_170419_031,A8S4_170425_04,A8S4_170425_04_H09,0.847,14.24059103,L8S4_170504_03,L8S4_170504_03_H09,398,187.4690881,RSC-088,SM-D9E5Z,2953677,1786974,17,43.5,68,26.9095436,0,0,6.230640656,0.025290511,0.004265869,0.000169281,0,58.48242716,0.001820781,0.002898421,91.36652383,80.14224304,1.049803642,0.923063192,1.207113525,0.846380638,1.211857683,1.072676395,0.294539589,1.039117751,0.985254639,0.728221645,8323,7447,6643,6075,5329,4382,3079
LS-15512_S78_E1-50,546501781,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160802_114_F01,F1S4_160802_114,A8S4_160810_01,A8S4_160810_01_F10,0.816,15.57825231,L8S4_160816_03,L8S4_160816_03_F10,478,145.7978965,RSC-037,LS-15512,2311367,1259695,20.8,33.7,66.7,36.97132476,0,0,11.40095883,0.018560445,0.010686317,0,0,53.3322921,0.004196651,0.005373011,95.38377073,76.48123383,1.055015265,0.922084849,1.207809385,0.849322031,1.192344239,1.072697288,0.296527551,1.035613147,0.992048894,0.744542953,10138,8261,7373,6749,5897,4642,3083
SM-D9CYL_S70_E1-50,569337593,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170106_005_F01,F1S4_170106_005,A8S4_170117_01,A8S4_170117_01_F09,0.761,19.26702804,L8S4_170123_02,L8S4_170123_02_F09,440,250.6912007,RSC-064,SM-D9CYL,2358602,1141563,16.8,31.6,56.4,27.78828306,0,0,7.21469752,0.033875999,0.016153637,4.24E-05,0,47.15272013,0.004411936,0.002492154,79.42806798,81.48680871,1.035307858,0.941812958,1.174427255,0.881440425,1.187523009,1.037471783,0.414006381,1.049213286,1.000263069,0.721483885,9376,7413,6671,6124,5395,4370,3018
SQ-80007_S63_E1-50,553928213,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160831_116_G01,F1S4_160831_116,A8S4_160922_06,A8S4_160922_06_G08,0.761,14.41366567,L8S4_160929_02,L8S4_160929_02_G08,493,72.82527968,RSC-045,SQ-80007,2624401,1600885,27.2,33.8,69.2,37.99438424,0,0,6.707168607,0.051021166,0.035779593,3.81E-05,0,50.21957391,0.010187468,0.001574836,94.75160237,76.8526418,1.036255426,0.927419304,1.202517948,0.859344856,1.235114029,1.072184649,0.281934646,1.039216091,0.961080926,0.729120609,8214,7695,7057,6543,5746,4680,3195
SM-D9CZ9_S83_E1-50,571025052,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170117_097_C01,F1S4_170117_097,A8S4_170127_04,A8S4_170127_04_C11,0.802,11.65598793,L8S4_170202_06,L8S4_170202_06_C11,410,166.7046443,RSC-067,SM-D9CZ9,2621425,1546641,20.4,38.6,68.7,33.79791526,0,0,8.49282356,0.019226184,0.011482304,0,0,55.64126382,0.001219566,0.004315592,94.72061951,76.20330545,1.063008322,0.921049514,1.205977883,0.841078541,1.202549495,1.071225181,0.288343642,1.041355399,0.989688693,0.727918636,7034,6493,5906,5493,4939,4129,3011
LS-15527_S78_E1-50,549999700,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160802_118_F01,F1S4_160802_118,A8S4_160818_04,A8S4_160818_04_F10,0.747,12.60585185,L8S4_160826_02,L8S4_160826_02_F10,408,197.0525501,RSC-039,LS-15527,2535211,1422253,24.3,31.8,68.3,40.4452726,0,0,10.95861449,0.042047782,0.005561667,0.000118333,0,46.24096377,0.007634079,0.005864995,92.17714029,71.15816001,1.05760653,0.911792351,1.220828806,0.832991377,1.192762312,1.066834173,0.334442597,1.051326474,0.986486604,0.711432489,8225,7475,6805,6330,5570,4625,3277
SM-D9EQ1_S69_E1-50,595543445,H16.06.009,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170419_060_E01,F1S4_170419_060,A8S4_170512_05,A8S4_170512_05_E09,0.772,13.49160407,L8S4_170522_01,L8S4_170522_01_E09,381,199.6178662,RSC-092,SM-D9EQ1,2785818,1743923,19.5,43.1,70.9,30.45310211,0,0,6.928018988,0.006676674,0.004774181,0,0,56.22337856,0.001609581,0.002538572,94.05618027,79.92831908,1.047460834,0.918188948,1.216954712,0.839991797,1.21998721,1.076731171,0.286443828,1.043739581,0.981906522,0.712374675,8233,7530,6877,6428,5808,4848,3439
SM-D9D7U_S81_E1-50,581166140,H16.24.010,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170302_111_A01,F1S4_170302_111,A8S4_170310_05,A8S4_170310_05_A11,0.684,7.77767036,L8S4_170316_07,L8S4_170316_07_A11,372,258.7622238,RSC-077,SM-D9D7U,2351152,1335454,24,32.8,67.3,38.91853866,0,0,9.217311344,0.085702668,0.051421601,0.001913955,0,42.94720205,0.001724261,0.006097436,88.68818349,77.34784905,1.061409102,0.93736326,1.201388302,0.836076203,1.188491641,1.056966736,0.335852104,1.02984026,1.009191897,0.745121767,9430,6134,5453,5097,4617,3966,3074
SM-D9EQ3_S25_E1-50,595543148,H16.06.009,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170419_048_A01,F1S4_170419_048,A8S4_170512_03,A8S4_170512_03_A04,0.762,11.67686698,L8S4_170518_04,L8S4_170518_04_A04,400,161.3149071,RSC-092,SM-D9EQ3,2495905,1542469,17.9,43.9,70.2,28.97554194,0,0,7.291022695,0.005529057,0,0,0,56.01154691,0.001626664,0.003628343,94.02144713,79.38625469,1.049486718,0.917591701,1.217580001,0.838780517,1.215238737,1.07538873,0.287316681,1.043218612,0.985245639,0.717751138,6909,6276,5781,5400,4920,4178,3170
SM-D9D6U_S25_E1-50,574983956,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170125_106_A01,F1S4_170125_106,A8S4_170221_05,A8S4_170221_05_A04,0.756,12.40608031,L8S4_170227_04,L8S4_170227_04_A04,362,238.3534372,RSC-072,SM-D9D6U,3371216,2073298,18.5,43,71.6,30.97805065,0,0,8.538491749,0.054639038,0.012666053,0.000771235,0,56.30763499,0.002139584,0.011526405,93.37776043,72.53160284,1.068116843,0.924134808,1.204627486,0.838798298,1.189930592,1.066626994,0.305058755,1.03393785,1.001821667,0.738706361,7513,6646,6063,5606,5023,4153,2972
LS-15302_S26_E1-50,523920678,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_057_B01,F2S4_160421_057,A8S4_160512_01,A8S4_160512_01_B04,0.71,19.96575235,L8S4_160520_01,L8S4_160520_01_B04,498,103.8834432,RSC-024,LS-15302,2231008,1325219,33.3,26.1,67.4,45.83224265,0,0,6.524449935,0.153293937,0.095786299,0.000896456,0,40.37224429,0.007386347,0.007364832,92.10935147,76.49022325,1.044881352,0.933789966,1.189725862,0.85557845,1.221278078,1.066447251,0.295600679,1.029917613,0.98700289,0.734466107,9520,7811,6999,6485,5755,4767,3373
SM-D9CZI_S02_E1-50,572439298,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161207_138_B01,F1S4_161207_138,A8S4_170203_01,A8S4_170203_01_B01,0.63,31.04140935,L8S4_170209_03,L8S4_170209_03_B01,379,130.6545621,RSC-068,SM-D9CZI,2512903,1378328,9.15,45.7,60.7,16.16345716,0,0,4.865010707,0.006685495,0.000159178,0,0,63.1047438,0.002431451,0.001557561,88.99798361,81.54978525,1.074502569,0.933296603,1.194716597,0.826565456,1.197406642,1.063919198,0.332949652,1.030617845,1.01423296,0.721591704,13175,10260,8766,7713,6247,4480,2735
SM-D9EPS_S86_E1-50,561808640,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161026_123_F01,F1S4_161026_123,A8S4_161110_04,A8S4_161110_04_F11,0.829,18.11360252,L8S4_161118_02,L8S4_161118_02_F11,356,267.8196301,RSC-055,SM-D9EPS,3075022,1872688,15.8,45.1,70.9,28.46568252,0,0,9.236909525,0.026211195,0.019414495,0,0,58.13008817,0.005535895,0.00368225,92.97549741,80.18981653,1.048924964,0.922560091,1.222450143,0.840816019,1.204906166,1.067592571,0.286337448,1.039437309,0.982464923,0.734560671,9285,8430,7529,6955,5981,4597,2924
LS-15040_S26_E1-50,517321237,H16.06.002,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160218_033_B01,F1S4_160218_033,A8S4_160318_02,A8S4_160318_02_B04,0.647,30.78980094,L8S4_160323_03,L8S4_160323_03_B04,451,83.93522732,RSC-016,LS-15040,3308017,1749941,12,40.9,58.9,19.61135629,0,0,4.697769086,0.000241837,3.02E-05,0,0,61.85207029,0.006923483,0.000753624,91.70784189,76.7448293,1.050433824,0.92902212,1.201020621,0.838454355,1.222369713,1.078436025,0.288085149,1.040128917,0.973628547,0.716860165,11548,10445,9002,7973,6575,4845,2960
SM-D9CZ1_S55_E1-50,570312403,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161207_117_G01,F1S4_161207_117,A8S4_170124_04,A8S4_170124_04_G07,0.791,12.46982759,L8S4_170130_04,L8S4_170130_04_G07,403,163.3928973,RSC-066,SM-D9CZ1,2914785,1719723,15.7,43.3,67.6,27.08710934,0,0,7.524019782,0.015678686,0.005146177,0,0,61.04100302,0.001366482,0.002724729,93.21696111,77.05069156,1.06151363,0.929024601,1.204943175,0.84064656,1.200568488,1.069286341,0.294837178,1.029056002,1.000477296,0.740012991,8266,7606,6833,6278,5530,4381,2972
LS-15503_S33_E1-50,544931206,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160721_127_A01,F1S4_160721_127,A8S4_160803_03,A8S4_160803_03_A05,0.663,7.753842593,L8S4_160809_02,L8S4_160809_02_A05,331,57.16378284,RSC-036,LS-15503,2064956,853653,8.74,32.6,47,15.58120367,0,0,4.093113848,0.250465385,0.202231912,0,0,48.41899779,0.05593049,0.00815659,78.99146519,57.75282863,1.091138263,0.930617808,1.192878134,0.801952323,1.151687245,1.041626749,0.454400213,1.049283744,1.026413994,0.700210469,11336,8165,5984,5330,4551,3758,2775
LS-15088_S51_E1-50,522928873,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_026_C01,F2S4_160421_026,A8S4_160426_01,A8S4_160426_01_C07,0.727,14.56706767,L8S4_160506_04,L8S4_160506_04_C07,436,158.6308945,RSC-022,LS-15088,2322989,1375209,25,34.2,68.2,38.21533378,0,0,7.786993395,0.060654614,0.021696185,0.000516576,0,48.42515397,0.008839474,0.003007763,93.69011218,76.65576548,1.047344865,0.927888257,1.202738936,0.847472059,1.20939699,1.066785796,0.295110767,1.036699438,0.98403804,0.730328093,9788,7585,6788,6319,5657,4700,3400
LS-15092_S01_E1-50,522928197,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_032_A01,F2S4_160421_032,A8S4_160504_01,A8S4_160504_01_A01,0.764,25.47844037,L8S4_160510_04,L8S4_160510_04_A01,418,201.4247039,RSC-022,LS-15092,2876365,1766088,20.8,40.6,68.9,31.27735875,0,0,6.004140643,0.028612502,0.014149804,0.000139064,0,56.51723616,0.008623036,0.004399303,94.0463745,82.00892446,1.043278778,0.927257255,1.202013765,0.856911785,1.217463068,1.072167772,0.26977383,1.041881537,0.969200362,0.739605396,9729,8937,8079,7416,6410,5014,3181
LS-15005h_S34_E1-50,502838967,H200.1025,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160113_039_B01,F2S4_160113_039,A8S4_160126_01,A8S4_160126_01_B05,0.8,18.64683788,L8S4_160129_02,L8S4_160129_02_B05,578,65.08380041,RSC-011,LS-15005h,2788212,1670139,34.1,25.8,66.4,45.93972768,0,0,5.397329902,0.591561904,0.269384107,0.001398746,0,40.02730065,0.035811839,0.001584169,91.88350814,71.76389385,1.038413027,0.948136456,1.179306493,0.858945118,1.218889758,1.056802831,0.318067694,1.032146007,0.979435204,0.74729987,8631,7946,7142,6541,5788,4662,3291
LS-15523_S71_E1-50,549998945,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160802_115_G01,F1S4_160802_115,A8S4_160815_04,A8S4_160815_04_G09,0.874,6.951762712,L8S4_160825_02,L8S4_160825_02_G09,494,140.0112824,RSC-039,LS-15523,2246961,1233582,26.5,28.4,64,39.64198756,0,0,7.557407538,0.015354072,0.00801082,0.000133514,0,49.6194193,0.006293834,0.007509254,95.33667919,74.66811841,1.046372659,0.923442531,1.205710323,0.849804283,1.216514378,1.075404125,0.286205934,1.038123392,0.978968921,0.727979571,8807,7106,6398,5915,5310,4492,3251
LS-15504_S65_E1-50,544931337,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160721_106_A01,F1S4_160721_106,A8S4_160803_04,A8S4_160803_04_A09,0.743,24.51800926,L8S4_160809_03,L8S4_160809_03_A09,440,135.1173554,RSC-036,LS-15504,2801636,1594131,16.2,40.7,65.6,27.08449634,0,0,7.209109249,0.007102993,0.004461679,0,0,59.32212464,0.005702026,0.015191838,93.75811133,79.07820645,1.06098744,0.92706026,1.193526961,0.852910485,1.196838336,1.072145841,0.283405623,1.031866775,0.991641105,0.752335289,9289,8606,7767,7062,6012,4574,2912
LS-15051_S60_E1-50,517315564,H16.06.002,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160218_041_D01,F1S4_160218_041,A8S4_160401_02,A8S4_160401_02_D08,0.84,17.96442363,L8S4_160406_02,L8S4_160406_02_D08,491,141.3107146,RSC-017,LS-15051,2618886,1547761,18.1,41,67.6,29.70094918,0,0,7.328192216,3.82E-05,0,3.82E-05,0,58.85074799,0.006234712,0.002020707,94.8387215,79.81534897,1.035853552,0.924924587,1.213764496,0.84958401,1.223615152,1.079954441,0.271840589,1.039504652,0.970363739,0.728800787,8306,7552,6850,6343,5617,4567,3179
SM-D9E5A_S48_E1-50,588557524,H16.03.004,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_019_H01,F2S4_170405_019,A8S4_170419_01,A8S4_170419_01_H06,0.761,14.1570995,L8S4_170426_07,L8S4_170426_07_H06,384,252.3930396,RSC-086,SM-D9E5A,2824779,1694868,15.5,44.5,67.4,24.35942776,0,0,5.167236092,0.000672619,3.54E-05,0,0,60.29406194,0.001860677,0.015918059,92.79865788,79.77101925,1.038968367,0.930276311,1.209693391,0.849816207,1.216487743,1.075116851,0.279710123,1.035795768,0.981421329,0.738710775,7371,6593,6004,5602,5061,4291,3056
SM-D9E5D_S38_E1-50,588558122,H16.06.008,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_054_F01,F2S4_170405_054,A8S4_170419_04,A8S4_170419_04_F05,0.766,11.59493488,L8S4_170427_03,L8S4_170427_03_F05,448,108.0319702,RSC-086,SM-D9E5D,2693916,1635207,19.7,41,68,29.75441699,0,0,6.087754778,0.006941568,0.001559069,0.000185603,0,58.72774058,0.001250225,0.004280757,94.39125051,78.71492652,1.04220592,0.924610802,1.212367825,0.843370095,1.227642699,1.078582749,0.280589192,1.03763205,0.978057479,0.716619252,7337,6695,6140,5715,5177,4337,3116
SM-D9CZD_S14_E1-50,572438294,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161207_137_F01,F1S4_161207_137,A8S4_170131_04,A8S4_170131_04_F02,0.783,18.57473112,L8S4_170206_04,L8S4_170206_04_F02,444,157.8830685,RSC-068,SM-D9CZD,1995814,1161563,18.6,39.6,67.1,30.95774456,0,0,8.156170866,0.010972966,0.002555348,5.01E-05,0,57.984712,0.001067234,0.000941972,94.91165008,83.50875883,1.048154093,0.923934134,1.210654165,0.848252597,1.213658525,1.075226098,0.2824422,1.034806432,0.988113421,0.73049795,10472,8581,7799,7053,6077,4757,3045
SM-D9EPR_S58_E1-50,561808504,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161026_138_B01,F1S4_161026_138,A8S4_161110_03,A8S4_161110_03_B08,0.774,11.6899306,L8S4_161118_01,L8S4_161118_01_B08,392,273.4977815,RSC-055,SM-D9EPR,2432172,1427685,18.9,39.8,67.2,29.64017347,0,0,6.003481662,0.055341481,0.015829473,0,0,53.58704072,0.016149351,0.018429618,90.2644632,75.53939442,1.045892342,0.928045102,1.198520137,0.855244377,1.208096636,1.071495976,0.319427387,1.039899895,0.984934836,0.728420574,8826,6502,5833,5459,4953,4177,3103
SM-D9CYG_S15_E1-50,569336743,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161102_113_G01,F1S4_161102_113,A8S4_170111_02,A8S4_170111_02_G02,0.737,19.3855,L8S4_170119_03,L8S4_170119_03_G02,406,116.7698804,RSC-064,SM-D9CYG,2674203,1588477,19.7,39.7,68.7,32.21692594,0,0,8.15760808,0.014695967,0.005534359,0.000112183,0,54.57020279,0.002267965,0.004334376,93.72650468,80.34300313,1.063545488,0.922477374,1.203606776,0.842550775,1.198675047,1.066927464,0.299009245,1.034317234,0.998308612,0.736459627,9153,8478,7564,6909,6014,4683,2983
SM-D9EPU_S67_E1-50,561809064,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161026_121_C01,F1S4_161026_121,A8S4_161114_02,A8S4_161114_02_C09,0.592,4.844642857,L8S4_161118_04,L8S4_161118_04_C09,417,61.85388133,RSC-055,SM-D9EPU,2390360,1305137,16.6,38,61.5,25.85418096,0,0,4.96761994,0.059405278,0.020791847,0.001631553,0,54.23409026,0.025531301,0.012643284,88.26783413,65.20701903,1.052971731,0.952025111,1.186622961,0.836012263,1.203101666,1.062881595,0.338031198,1.017595541,1.00507369,0.739346895,8794,5412,4649,4390,3981,3447,2759
LS-15567_S51_E1-50,553545127,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160831_114_C01,F1S4_160831_114,A8S4_160920_02,A8S4_160920_02_C07,0.707,10.25949091,L8S4_160926_02,L8S4_160926_02_C07,370,271.6029438,RSC-044,LS-15567,2594299,1624031,24.5,38.1,72,37.98852792,0,0,8.148251223,0.05427285,0.037389676,0,0,49.70028513,0.016988019,0.003491502,93.48903114,73.22151379,1.054106362,0.928201835,1.204545044,0.843149677,1.200543098,1.067117211,0.301490923,1.040963042,0.98723367,0.733303891,7379,6785,6264,5804,5199,4386,3247
LS-15516_S55_E1-50,545666367,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160721_116_G01,F1S4_160721_116,A8S4_160811_01,A8S4_160811_01_G07,0.766,12.52194393,L8S4_160817_03,L8S4_160817_03_G07,461,88.064899,RSC-038,LS-15516,2382175,1114858,11.8,35,53.3,20.32688614,0,0,5.485575157,0.035135958,0.006380723,0.000167914,0,62.18686704,0.005091146,0.004916935,91.79468343,75.80160987,1.068261018,0.931687634,1.188082886,0.837023947,1.199830821,1.074199211,0.304272462,1.020182356,1.005940158,0.732871743,10806,8427,7395,6742,5730,4489,2948
SM-D9CYF_S21_E1-50,569336539,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161102_111_E01,F1S4_161102_111,A8S4_170111_01,A8S4_170111_01_E03,0.653,8.313076923,L8S4_170119_02,L8S4_170119_02_E03,377,115.9245352,RSC-064,SM-D9CYF,2443083,1446973,21.9,37.3,70,36.16360967,0,0,9.374384743,0.062830448,0.016986734,0.000777706,0,50.33218274,0.003971621,0.010498211,92.72652628,71.35320413,1.069028939,0.921218545,1.205404658,0.836450419,1.18699839,1.061452113,0.32607356,1.039237561,1.005130541,0.725320221,6261,5553,5066,4745,4300,3690,2900
LS-15523_S70_E1-50,549998947,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160802_115_F01,F1S4_160802_115,A8S4_160815_04,A8S4_160815_04_F09,0.881,6.390305085,L8S4_160825_02,L8S4_160825_02_F09,503,152.494581,RSC-039,LS-15523,2372760,1297899,26.5,28.2,63.6,38.25730373,0,0,6.578204285,0.078136853,0.041133532,0.00059003,0,49.11179386,0.006027158,0.02212276,95.37138185,73.44733559,1.045048214,0.928803944,1.195952191,0.858250891,1.217562051,1.073495273,0.28623273,1.032407626,0.982808852,0.73899171,8531,6942,6305,5892,5239,4401,3249
LS-15303_S44_E1-50,523920434,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_070_D01,F2S4_160421_070,A8S4_160512_02,A8S4_160512_02_D06,0.769,17.72336991,L8S4_160520_02,L8S4_160520_02_D06,512,98.56237789,RSC-024,LS-15303,2720465,1566987,20.3,37.3,64.9,30.77690762,0,0,6.101640712,0.020364166,0.006359207,0,0,56.96426898,0.005238075,0.001444974,94.42242411,78.01508198,1.040266131,0.935385113,1.194047391,0.86293515,1.222795,1.076615861,0.259587066,1.031878377,0.97168061,0.748454881,7946,7320,6601,6075,5357,4395,3180
SM-D9D79_S52_E1-50,578504506,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170201_098_D01,F1S4_170201_098,A8S4_170301_02,A8S4_170301_02_D07,0.682,8.556616664,L8S4_170306_06,L8S4_170306_06_D07,414,122.9163327,RSC-074,SM-D9D79,2460843,1446976,27.5,31.3,68.3,40.66196015,0,0,8.072802694,0.128167461,0.055306251,0.000447001,0,42.4291188,0.003361043,0.009096883,90.62914619,72.79432292,1.060919427,0.937107864,1.199555375,0.833496197,1.192270215,1.053881622,0.344010999,1.027136107,1.018159467,0.732562405,9217,6537,5778,5339,4804,4116,3202
LS-15303_S31_E1-50,523920460,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_068_G01,F2S4_160421_068,A8S4_160512_02,A8S4_160512_02_G04,0.752,20.10780564,L8S4_160520_02,L8S4_160520_02_G04,525,115.4126757,RSC-024,LS-15303,2722864,1505744,20.5,34.8,62.4,31.07239289,0,0,6.054103326,0.078850798,0.021374553,0.000110178,0,56.82858196,0.004109276,0.00044769,95.14206365,78.39444056,1.042832636,0.933156318,1.192637167,0.862144378,1.224308736,1.078561582,0.256868842,1.028581081,0.975461675,0.747156654,9071,8422,7521,6849,5969,4748,3159
SM-D9D6Z_S44_E1-50,576170559,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170125_117_D01,F1S4_170125_117,A8S4_170222_05,A8S4_170222_05_D06,0.876,26.06812501,L8S4_170302_03,L8S4_170302_03_D06,586,99.903012,RSC-073,SM-D9D6Z,2404575,1207097,14.6,35.6,59.8,26.83097845,0,0,8.872212345,0.035474044,0.014139713,8.32E-05,0,60.92440452,0.000776021,0.003868043,94.70122579,82.99131863,1.048770748,0.936040706,1.197523727,0.861716502,1.20295496,1.068700795,0.274028615,1.024539049,0.99374328,0.761058282,9675,9033,8160,7367,6141,4475,2761
